labels,global,basal,her2,lumA,lumB,norm
PVR,3.1112897e-05,5.0075545e-05,2.8741988e-05,2.4698094e-05,3.25858e-05,2.946521e-05
SNCAIP,3.103386e-05,3.2022974e-05,3.2956646e-05,3.017476e-05,3.3524517e-05,2.764868e-05
KCNJ8,3.1032938e-05,3.1331398e-05,3.2061384e-05,3.105378e-05,3.1960353e-05,2.7945656e-05
ABCF2,3.1004973e-05,3.4398105e-05,3.172002e-05,3.0380543e-05,3.1240255e-05,2.7290775e-05
FBXO32,3.098406e-05,2.9498895e-05,3.167391e-05,3.108553e-05,3.1876778e-05,3.0908977e-05
AMPD3,3.0981995e-05,3.1585503e-05,3.0936684e-05,3.0904877e-05,3.085788e-05,3.0581767e-05
TPMT,3.0960964e-05,2.891394e-05,2.9876312e-05,3.0695788e-05,2.9248607e-05,3.9823764e-05
TGFBRAP1,3.0944935e-05,3.1071315e-05,3.156017e-05,3.1008545e-05,3.1366453e-05,2.9176937e-05
TRA2A,3.0925636e-05,3.0069521e-05,3.0024048e-05,3.071046e-05,2.9350145e-05,3.7073405e-05
XKR8,3.0834257e-05,3.1530057e-05,3.1876196e-05,3.041381e-05,3.178806e-05,2.922592e-05
PAICS,3.0785548e-05,3.1842366e-05,3.084812e-05,2.9974584e-05,3.1915e-05,3.0906842e-05
NRXN3,3.0778036e-05,1.8795166e-05,2.4743133e-05,3.422802e-05,3.460161e-05,3.1542935e-05
RASGRF2,3.0769803e-05,3.324214e-05,3.0524196e-05,3.0034946e-05,3.093713e-05,3.0041461e-05
PPARGC1B,3.0768948e-05,4.2705444e-05,3.625737e-05,2.5087915e-05,2.7186634e-05,4.130875e-05
PAQR5,3.074914e-05,3.0317478e-05,3.168004e-05,3.0535855e-05,3.0407322e-05,3.2536078e-05
ARTN,3.074258e-05,3.019181e-05,3.1664047e-05,3.047558e-05,3.052528e-05,3.2785174e-05
CADM1,3.0703024e-05,3.439231e-05,2.3082253e-05,3.0774758e-05,3.0513773e-05,2.9788984e-05
EZH2,3.06707e-05,2.0030167e-05,2.2638736e-05,3.5340538e-05,2.0193533e-05,5.083039e-05
PFAS,3.0659627e-05,3.1109106e-05,3.2113963e-05,3.0460173e-05,3.0335652e-05,3.0427786e-05
TRA2B,3.063104e-05,3.0280104e-05,3.0224612e-05,3.0066247e-05,2.9543e-05,3.640396e-05
EIF3E,3.0619954e-05,3.0298082e-05,3.074113e-05,3.04258e-05,2.9549463e-05,3.405415e-05
FER,3.0603347e-05,3.0447998e-05,2.9862584e-05,2.9843502e-05,2.7449252e-05,4.1084924e-05
VPS8,3.0586754e-05,3.1571268e-05,3.1128373e-05,3.0610838e-05,3.0184205e-05,2.910027e-05
TMEM30A,3.0582745e-05,3.0705563e-05,3.091391e-05,3.059539e-05,3.1222695e-05,2.888082e-05
ADK,3.0500418e-05,3.065004e-05,3.0606134e-05,3.0549916e-05,3.0227808e-05,3.0416815e-05
AK6,3.047264e-05,3.186409e-05,3.0608182e-05,3.015035e-05,2.9936959e-05,3.0567746e-05
FOXM1,3.0468178e-05,2.9724259e-05,3.0158839e-05,3.000528e-05,2.9550223e-05,3.6026704e-05
GRAP2,3.0457564e-05,3.088053e-05,3.053859e-05,3.0366948e-05,2.9164858e-05,3.251036e-05
IRF5,3.0436828e-05,3.1037267e-05,2.8644283e-05,2.92799e-05,2.8450555e-05,4.0210678e-05
HDDC3,3.0407344e-05,3.1307965e-05,3.097384e-05,3.006382e-05,3.0250334e-05,3.0452362e-05
APRT,3.0357462e-05,3.0456637e-05,3.006352e-05,3.0300323e-05,3.0146164e-05,3.1077427e-05
PRUNE1,3.0330923e-05,3.0711544e-05,3.0479892e-05,3.0111243e-05,3.0427853e-05,3.0490242e-05
PSPN,3.0320789e-05,3.1843298e-05,3.1129384e-05,2.9557465e-05,3.0281513e-05,3.10094e-05
FERMT3,3.0289628e-05,2.9261893e-05,2.8331831e-05,3.0221203e-05,3.0209949e-05,3.3995268e-05
MYO1D,3.0281788e-05,2.7564403e-05,3.0238347e-05,3.160322e-05,3.1176754e-05,2.671811e-05
GUK1,3.0209723e-05,3.06551e-05,3.0990566e-05,2.9824678e-05,3.0109259e-05,3.099807e-05
FOSL2,3.0200177e-05,3.0029561e-05,3.331032e-05,2.9639597e-05,3.0989977e-05,2.961228e-05
LPAR6,3.0185105e-05,3.4319146e-05,2.9046367e-05,2.7628417e-05,2.6725776e-05,4.3122025e-05
NUDT5,3.0179752e-05,3.1953885e-05,2.9809376e-05,2.970107e-05,2.9852505e-05,3.0379899e-05
GMPR2,3.017307e-05,3.2362666e-05,3.0627147e-05,2.954745e-05,2.970142e-05,3.0059831e-05
NUDT9,3.0161345e-05,3.1463875e-05,3.0603853e-05,2.9729657e-05,2.9752027e-05,3.0507761e-05
PIAS1,3.0061346e-05,2.8496452e-05,2.9179057e-05,3.0566523e-05,2.8169405e-05,3.437625e-05
AMPD2,3.0011443e-05,2.9774948e-05,3.0453191e-05,2.9845878e-05,3.0285522e-05,3.0432748e-05
CTSW,3.0010646e-05,3.2914402e-05,3.609293e-05,2.9557046e-05,2.5687856e-05,3.0822288e-05
EPHA8,2.9860415e-05,2.7940509e-05,2.6902711e-05,3.1985135e-05,2.9233253e-05,2.5777568e-05
GPSM3,2.9792698e-05,3.030364e-05,3.0109273e-05,3.060531e-05,2.7894393e-05,2.8077176e-05
NCF2,2.971543e-05,2.7078228e-05,2.564263e-05,3.0813986e-05,2.7784816e-05,3.5287794e-05
RAG1,2.970173e-05,2.9108702e-05,3.096934e-05,2.9466897e-05,3.0708157e-05,2.9141192e-05
ZFP36L1,2.9678582e-05,2.772083e-05,2.661493e-05,2.9765524e-05,3.341826e-05,2.7958857e-05
DGUOK,2.965612e-05,2.992299e-05,2.9091274e-05,2.9584973e-05,2.9361187e-05,3.0505786e-05
VAMP8,2.964599e-05,3.0197549e-05,3.0155774e-05,2.9915935e-05,3.0289426e-05,2.5760211e-05
MYO1G,2.9639341e-05,3.0095922e-05,3.090089e-05,3.0293746e-05,2.9254381e-05,2.5333402e-05
PDE6D,2.9592018e-05,2.9945779e-05,2.942125e-05,2.9367007e-05,2.9511726e-05,3.0384774e-05
FLOT2,2.9583742e-05,2.917346e-05,2.8743641e-05,2.9905037e-05,2.926628e-05,2.9871928e-05
ATG9B,2.955412e-05,3.407226e-05,2.9631117e-05,2.875882e-05,3.0659696e-05,2.3595441e-05
ADRA2B,2.9530425e-05,2.6630241e-05,2.917283e-05,3.0341436e-05,3.097309e-05,2.8079528e-05
HDAC4,2.951826e-05,2.8394914e-05,2.9906856e-05,2.9492201e-05,3.0354326e-05,2.9780145e-05
SPN,2.9473704e-05,2.987691e-05,3.3062915e-05,2.9824527e-05,2.6890879e-05,2.9170184e-05
DAAM2,2.9453242e-05,3.0137764e-05,3.0608146e-05,2.964972e-05,3.109433e-05,2.3393683e-05
MYO5B,2.9435561e-05,2.8046281e-05,2.7925078e-05,3.0447743e-05,2.9204266e-05,2.8266937e-05
IGFALS,2.9393093e-05,3.3688964e-05,3.0909312e-05,2.6893405e-05,3.0424748e-05,3.1526608e-05
ATP11C,2.9367358e-05,2.9958155e-05,2.9235214e-05,2.9239493e-05,2.9810537e-05,2.8259445e-05
EXOC7,2.9277237e-05,2.8781205e-05,2.8637418e-05,2.9370909e-05,2.9533918e-05,2.9657946e-05
MUC5AC,2.9250332e-05,2.9970553e-05,4.062838e-05,2.8983457e-05,3.1544954e-05,1.6842738e-05
UNC5A,2.9216417e-05,2.3492008e-05,3.3187895e-05,3.116539e-05,3.048434e-05,2.4120765e-05
RAB39B,2.9172972e-05,2.7935614e-05,2.7619479e-05,2.923961e-05,3.1670923e-05,2.7500831e-05
TMBIM6,2.9146375e-05,1.9798088e-05,2.8376498e-05,3.1339023e-05,3.3211512e-05,2.7404094e-05
COX4I2,2.9062987e-05,3.204609e-05,2.9356564e-05,2.8179662e-05,3.0051799e-05,2.62841e-05
PPP1R3F,2.9042358e-05,2.9099463e-05,2.859793e-05,2.9289396e-05,2.824336e-05,2.9494537e-05
GTF2I,2.9038472e-05,2.8957387e-05,3.037773e-05,2.9028753e-05,2.9097639e-05,2.8148015e-05
PRKAR2A,2.9016317e-05,2.8753928e-05,2.879738e-05,2.903199e-05,2.9113477e-05,2.9373832e-05
PRKAR1A,2.8900145e-05,2.8125749e-05,2.8513921e-05,2.9151264e-05,2.8960681e-05,2.9149716e-05
FLOT1,2.8751976e-05,2.9312414e-05,2.9039214e-05,2.8473856e-05,2.83919e-05,2.9637968e-05
HRK,2.8741191e-05,4.958104e-05,2.5505911e-05,2.274998e-05,2.3973183e-05,3.385049e-05
HIPK3,2.8723824e-05,3.140236e-05,3.5401405e-05,2.7549939e-05,2.672611e-05,2.8835173e-05
ADRA2A,2.8719163e-05,2.5221767e-05,2.7335154e-05,3.0173098e-05,2.9013392e-05,2.7929626e-05
TRIP10,2.8684213e-05,2.9349154e-05,2.873179e-05,2.8817529e-05,2.7413389e-05,2.916706e-05
RASA2,2.8644175e-05,2.9207982e-05,2.7658345e-05,2.8488847e-05,2.7949072e-05,3.0447072e-05
SCARF1,2.8643726e-05,2.836986e-05,2.8766903e-05,2.8955574e-05,2.8390037e-05,2.7925393e-05
VIM,2.862908e-05,2.2715552e-05,2.7877864e-05,2.8956856e-05,2.9285653e-05,3.6613506e-05
BSG,2.8598852e-05,2.8975668e-05,2.7970631e-05,2.8290107e-05,2.9039753e-05,2.9142266e-05
CD226,2.8582246e-05,3.027624e-05,2.9866751e-05,2.797456e-05,2.6726902e-05,3.1199215e-05
PLK2,2.8579227e-05,2.938728e-05,2.7584962e-05,2.818292e-05,2.8475895e-05,3.0085732e-05
SLN,2.8565823e-05,2.8298547e-05,2.8112161e-05,2.8723805e-05,2.8346543e-05,2.8968087e-05
PDE11A,2.8533419e-05,2.431718e-05,2.5801746e-05,3.0147397e-05,2.7262166e-05,3.206195e-05
ZYX,2.8518603e-05,2.7992824e-05,2.8511231e-05,2.8502236e-05,3.0785035e-05,2.5331463e-05
PRKAR1B,2.84594e-05,2.8732296e-05,2.841198e-05,2.8557724e-05,2.7988872e-05,2.8391383e-05
PSEN2,2.8450158e-05,2.9226625e-05,2.955191e-05,2.7913795e-05,2.8021097e-05,2.9800985e-05
GPR37,2.8440252e-05,2.849669e-05,2.7990696e-05,2.8437891e-05,2.8792985e-05,2.8027542e-05
HAVCR2,2.8409311e-05,2.7888796e-05,2.8383522e-05,2.8866632e-05,2.8283692e-05,2.725664e-05
ATP11A,2.8407889e-05,2.7944252e-05,2.8443343e-05,2.8276114e-05,2.9103476e-05,2.8569639e-05
SLITRK5,2.8334372e-05,3.375337e-05,2.6530126e-05,2.5982434e-05,2.6328107e-05,3.579179e-05
H3C10,2.8325489e-05,2.8480516e-05,2.9485316e-05,2.9598583e-05,2.8380653e-05,2.0678353e-05
ADAM9,2.8312346e-05,2.8109318e-05,2.834716e-05,2.8385191e-05,2.8128048e-05,2.8613704e-05
RICTOR,2.8275292e-05,3.0196596e-05,2.9791308e-05,2.786133e-05,2.7058994e-05,2.8166829e-05
CTSH,2.8266528e-05,2.9152192e-05,2.5781457e-05,2.8743741e-05,2.7122116e-05,2.8231096e-05
TMEM30B,2.8263716e-05,2.9403334e-05,3.072517e-05,2.8061937e-05,2.822593e-05,2.5580443e-05
HDAC5,2.8259374e-05,2.8126824e-05,3.0126967e-05,2.7979706e-05,2.7686474e-05,2.9607834e-05
RNF152,2.8245346e-05,3.1277297e-05,2.6278634e-05,2.7847635e-05,2.702614e-05,2.8651459e-05
PRR5,2.820527e-05,2.7478925e-05,2.6877564e-05,2.819343e-05,2.949119e-05,2.8116357e-05
PARVB,2.8202103e-05,2.6799644e-05,2.8980652e-05,2.8937038e-05,2.8392407e-05,2.6016267e-05
MRC1,2.816013e-05,2.574779e-05,2.5838308e-05,2.8423143e-05,2.6482932e-05,3.5823425e-05
STAB1,2.8029774e-05,2.7703116e-05,2.7079634e-05,2.858697e-05,2.8097049e-05,2.6348875e-05
MERTK,2.8007822e-05,2.8728035e-05,2.7031898e-05,2.7715534e-05,2.845934e-05,2.8102673e-05
SIGLEC10,2.7986274e-05,2.6391966e-05,2.7692759e-05,2.875365e-05,2.8425535e-05,2.628856e-05
ATP11B,2.7943996e-05,2.9897947e-05,2.8927245e-05,2.7084769e-05,2.7834205e-05,2.8368793e-05
CDKN2D,2.792091e-05,2.7356416e-05,2.7912885e-05,2.8211974e-05,2.719712e-05,2.8778375e-05
MRC2,2.7908503e-05,2.6494201e-05,2.5488514e-05,2.932131e-05,2.5094556e-05,3.0195337e-05
ERBIN,2.7898583e-05,2.4547428e-05,2.5635041e-05,2.877223e-05,2.9660396e-05,2.7710275e-05
STIP1,2.7866436e-05,2.961891e-05,2.7643138e-05,2.4330498e-05,3.0317347e-05,3.8307568e-05
CDH3,2.7827335e-05,4.9906583e-05,3.112503e-05,2.1295058e-05,2.0368881e-05,3.374541e-05
BANK1,2.7808721e-05,2.8430286e-05,3.0182186e-05,2.6229185e-05,2.404958e-05,3.9937036e-05
H3C2,2.7779499e-05,2.9771729e-05,2.9307439e-05,2.7678807e-05,2.9402718e-05,2.0704294e-05
AGAP2,2.777873e-05,2.743177e-05,2.7497494e-05,2.788028e-05,2.7450751e-05,2.8681025e-05
PARVA,2.7758479e-05,2.711768e-05,2.7554623e-05,2.8362421e-05,2.803939e-05,2.5451982e-05
FBXO25,2.7709591e-05,2.7824139e-05,2.7808765e-05,2.7494014e-05,2.7511049e-05,2.8894478e-05
POLB,2.7681152e-05,2.518594e-05,2.1488762e-05,2.9655064e-05,2.9821611e-05,2.2591646e-05
FBXO43,2.7678341e-05,2.2610644e-05,3.3607474e-05,2.959777e-05,2.1112726e-05,3.465509e-05
MYO1F,2.7671704e-05,2.7919139e-05,2.9519006e-05,2.828617e-05,2.5714144e-05,2.6415395e-05
CNTN2,2.7666854e-05,2.6646296e-05,2.1936603e-05,2.7867602e-05,2.8537617e-05,3.097925e-05
GRB10,2.7640974e-05,2.5987842e-05,2.7169546e-05,2.7902433e-05,2.916789e-05,2.671991e-05
PLK4,2.7623559e-05,2.702326e-05,2.7187034e-05,2.7867494e-05,2.7009839e-05,2.8889177e-05
ROBO2,2.7617187e-05,2.3291626e-05,2.6403566e-05,2.9038412e-05,3.0133004e-05,2.4203886e-05
TAB3,2.758747e-05,2.4492962e-05,2.7118556e-05,2.8412025e-05,2.8386261e-05,2.7678687e-05
TRIP6,2.7477354e-05,3.0032716e-05,2.6906104e-05,2.7601262e-05,2.4898041e-05,2.7581591e-05
CHCHD10,2.7476473e-05,2.6717287e-05,2.6450232e-05,2.7941895e-05,2.7930548e-05,2.6353204e-05
KCNJ14,2.7469021e-05,2.9187964e-05,2.6920388e-05,2.6959104e-05,2.7119717e-05,2.8093113e-05
CEBPG,2.7426298e-05,3.5257162e-05,2.4733756e-05,2.4649169e-05,2.778304e-05,2.9101337e-05
CBX3,2.7393195e-05,2.83962e-05,2.8027793e-05,2.7319618e-05,2.9913941e-05,2.0893847e-05
MYO10,2.7392005e-05,3.299133e-05,3.2712793e-05,2.5694182e-05,2.4958212e-05,2.6850183e-05
PRKAR2B,2.738348e-05,2.8344659e-05,2.7943308e-05,2.7028691e-05,2.7487238e-05,2.6902575e-05
CLIP1,2.7332688e-05,2.7955904e-05,2.7190506e-05,2.757795e-05,2.6210797e-05,2.7185013e-05
TP53BP1,2.7325656e-05,2.37589e-05,2.5807038e-05,2.8513947e-05,2.776534e-05,2.782813e-05
XCR1,2.7324726e-05,2.4760195e-05,2.6650425e-05,2.8266244e-05,2.6841697e-05,2.8420762e-05
GHR,2.7245103e-05,2.4984014e-05,2.7090522e-05,2.670675e-05,2.7825372e-05,3.2946387e-05
WDR59,2.7209633e-05,2.5515214e-05,2.742851e-05,2.7904412e-05,2.7051097e-05,2.6787417e-05
ADRA2C,2.7155556e-05,2.7095795e-05,2.7215472e-05,2.7212827e-05,2.6340547e-05,2.8434206e-05
H3-3A,2.7123731e-05,2.7010365e-05,2.7097347e-05,2.78091e-05,2.8698822e-05,2.0963811e-05
RND1,2.6953034e-05,2.256081e-05,3.1430078e-05,2.7818129e-05,2.8476818e-05,2.4171453e-05
KCNJ12,2.694231e-05,2.652832e-05,3.0209341e-05,2.6350468e-05,2.7148695e-05,2.7902122e-05
MYO5C,2.6803684e-05,1.9093994e-05,2.362842e-05,2.9278715e-05,2.8084456e-05,2.767326e-05
PRR5L,2.6779493e-05,2.7398737e-05,2.5984427e-05,2.6024472e-05,2.7438091e-05,2.887392e-05
CARD16,2.677933e-05,2.9140423e-05,2.6201775e-05,2.6417267e-05,2.4984316e-05,2.823159e-05
FNIP1,2.6778038e-05,3.1402127e-05,2.731018e-05,2.555685e-05,2.5172309e-05,2.7471331e-05
DPYSL5,2.670059e-05,3.2439068e-05,3.2172175e-05,2.3929004e-05,2.8081675e-05,2.4176426e-05
TACR1,2.6668597e-05,2.5616337e-05,2.8029552e-05,2.7195181e-05,2.8410936e-05,2.1632088e-05
COX4I1,2.6641723e-05,2.547316e-05,2.5510137e-05,2.7124324e-05,2.713958e-05,2.6140699e-05
FLCN,2.6615697e-05,2.7138032e-05,2.791373e-05,2.6338477e-05,2.621782e-05,2.6899836e-05
E2F5,2.6590835e-05,2.7628823e-05,2.574032e-05,2.581184e-05,2.6272493e-05,2.9923627e-05
ROR1,2.6534677e-05,2.3849456e-05,2.7495931e-05,2.6902957e-05,2.9753623e-05,2.2704005e-05
SIRPA,2.6462609e-05,2.907307e-05,2.7502587e-05,2.5267109e-05,2.5545347e-05,2.8894661e-05
XKR7,2.644325e-05,2.758425e-05,2.6513999e-05,2.6339387e-05,2.5877125e-05,2.5974752e-05
PDE2A,2.643415e-05,2.4029168e-05,2.4010751e-05,2.7404265e-05,2.4356132e-05,3.132685e-05
TLE4,2.6340398e-05,2.2530488e-05,2.670667e-05,2.696496e-05,2.99546e-05,2.2875876e-05
RNASEL,2.624459e-05,2.332104e-05,2.5873707e-05,2.695763e-05,2.6676324e-05,2.7209138e-05
RHOQ,2.6215741e-05,2.6857395e-05,2.6239433e-05,2.5811889e-05,2.596524e-05,2.7583956e-05
CTSC,2.617483e-05,3.6379857e-05,2.832263e-05,2.2283048e-05,2.4271903e-05,3.0010255e-05
LIN9,2.617011e-05,2.7629409e-05,2.558248e-05,2.5566424e-05,2.5665122e-05,2.8036733e-05
NRXN1,2.6100852e-05,2.1198033e-05,2.3835535e-05,2.637367e-05,2.7008266e-05,3.323526e-05
YKT6,2.6100031e-05,2.814636e-05,2.8186792e-05,2.567333e-05,2.6122985e-05,2.313192e-05
HIPK1,2.6076996e-05,2.6576396e-05,2.5910622e-05,2.6155752e-05,2.4056319e-05,2.8666167e-05
ATP8A1,2.6076123e-05,2.5598963e-05,2.6605676e-05,2.5750987e-05,2.6321566e-05,2.7712736e-05
SERPINF1,2.606529e-05,2.9062734e-05,2.4549781e-05,2.5175239e-05,2.7068229e-05,2.4582218e-05
H3C6,2.606187e-05,2.356793e-05,2.6853477e-05,2.7662689e-05,2.620946e-05,2.1473348e-05
MYO1B,2.6017135e-05,2.4302895e-05,3.0567782e-05,2.5552103e-05,2.6263511e-05,2.7597573e-05
AP1M2,2.6008232e-05,2.5022047e-05,2.6597629e-05,2.6715374e-05,2.6366439e-05,2.3064003e-05
RSPO4,2.5991112e-05,2.2321314e-05,2.6765063e-05,2.6744152e-05,2.7380082e-05,2.5453372e-05
SIGLEC1,2.594719e-05,2.510121e-05,2.29764e-05,2.3931949e-05,2.9403694e-05,3.3368255e-05
SFRP4,2.5946776e-05,3.0599866e-05,2.5530102e-05,2.4188874e-05,2.6358077e-05,2.6259382e-05
DHX33,2.594591e-05,2.8727653e-05,2.4744078e-05,2.5029223e-05,2.5429623e-05,2.7555423e-05
SLC38A9,2.591168e-05,2.7367814e-05,2.6236417e-05,2.5509547e-05,2.4914927e-05,2.701284e-05
MATK,2.5902356e-05,2.8537694e-05,2.5936484e-05,2.5933685e-05,2.3993114e-05,2.4656107e-05
DDIT4,2.5892987e-05,2.8946319e-05,2.6930866e-05,2.4927482e-05,2.3921823e-05,2.8341226e-05
GPC3,2.5873882e-05,2.6605889e-05,2.6226178e-05,2.6600479e-05,2.6062977e-05,2.0320926e-05
AP1S1,2.5858113e-05,2.6465608e-05,2.6286576e-05,2.5980098e-05,2.6294121e-05,2.3065333e-05
VMP1,2.5828316e-05,2.1650787e-05,2.7206714e-05,2.7107933e-05,2.6809943e-05,2.382939e-05
CRB3,2.5825651e-05,2.508528e-05,2.6189173e-05,2.6452075e-05,2.6230304e-05,2.2938724e-05
PARVG,2.576279e-05,2.4551533e-05,2.5708661e-05,2.566947e-05,2.7122807e-05,2.5869896e-05
COX7C,2.5751457e-05,2.68398e-05,2.5599995e-05,2.5521333e-05,2.512259e-05,2.6289963e-05
ABCA1,2.5747444e-05,2.4790565e-05,2.5641506e-05,2.549899e-05,2.7130083e-05,2.6190632e-05
NLGN2,2.5716012e-05,2.2859374e-05,1.9492589e-05,2.7246797e-05,2.4254341e-05,3.0180434e-05
SEMA7A,2.5706162e-05,3.0164796e-05,2.7764916e-05,2.453364e-05,2.5335004e-05,2.3050457e-05
CDC6,2.5658419e-05,2.2521912e-05,2.2348882e-05,2.7084296e-05,2.2328497e-05,3.2481996e-05
FRZB,2.5636162e-05,2.9945513e-05,2.8600956e-05,2.3425886e-05,2.7353188e-05,2.3964783e-05
SEPTIN9,2.5624073e-05,2.6343898e-05,2.5633704e-05,2.5776515e-05,2.6902058e-05,2.122819e-05
COX7A2L,2.5570247e-05,2.4926228e-05,2.5293191e-05,2.5878846e-05,2.5127822e-05,2.6152497e-05
SIRPB1,2.5533736e-05,2.6523036e-05,2.6147125e-05,2.5395102e-05,2.603743e-05,2.3132576e-05
ANK2,2.5483201e-05,2.6093585e-05,2.6207288e-05,2.5705182e-05,2.644036e-05,2.100166e-05
MYO1E,2.546349e-05,2.9617227e-05,2.6978147e-05,2.4314051e-05,2.3180091e-05,2.715459e-05
LLGL2,2.5462741e-05,2.5299078e-05,2.5518362e-05,2.5903955e-05,2.5686973e-05,2.306345e-05
H3C8,2.5458268e-05,2.5838583e-05,2.7707985e-05,2.615638e-05,2.5166426e-05,2.017494e-05
CTSZ,2.5443413e-05,2.7197304e-05,2.7819568e-05,2.3971152e-05,2.4782994e-05,2.9322457e-05
COX7B,2.5439838e-05,2.4365001e-05,2.4163268e-05,2.5941159e-05,2.5028876e-05,2.6466909e-05
SUGT1,2.5410778e-05,2.5784948e-05,2.4304823e-05,2.5181793e-05,2.507277e-05,2.734327e-05
SEMA3F,2.54021e-05,2.0854459e-05,2.1735494e-05,2.6935755e-05,2.8535242e-05,2.2446266e-05
TWIST2,2.5359192e-05,2.5567186e-05,2.5660034e-05,2.5637219e-05,2.667414e-05,2.0941543e-05
RBBP4,2.5334713e-05,2.4775229e-05,2.4569914e-05,2.5588231e-05,2.4069115e-05,2.7924609e-05
POU2F1,2.5316902e-05,2.5653888e-05,2.5188243e-05,2.5184363e-05,2.6370613e-05,2.3543453e-05
MIOS,2.5296396e-05,2.6272683e-05,2.4020736e-05,2.4962776e-05,2.482507e-05,2.7077822e-05
ANK1,2.5222487e-05,2.436165e-05,2.4645802e-05,2.5551442e-05,2.4571733e-05,2.6682968e-05
COX5B,2.5222418e-05,2.425402e-05,2.4013616e-05,2.5478059e-05,2.522636e-05,2.648851e-05
AP1S3,2.5147909e-05,2.4962577e-05,2.529219e-05,2.5446881e-05,2.56024e-05,2.3015038e-05
SEH1L,2.5147505e-05,2.4168794e-05,2.5551875e-05,2.5377642e-05,2.4288966e-05,2.6985386e-05
TJP3,2.5114641e-05,2.309578e-05,2.5507143e-05,2.6016542e-05,2.5632462e-05,2.2834261e-05
DERL1,2.511045e-05,2.4147235e-05,2.4326255e-05,2.5782594e-05,2.3765591e-05,2.6449565e-05
COX5A,2.5102561e-05,2.3713332e-05,2.3929446e-05,2.5726797e-05,2.4350551e-05,2.6612137e-05
RPS3,2.5088344e-05,2.7376907e-05,2.3221706e-05,2.4927176e-05,2.2463264e-05,2.8122598e-05
MAPKAP1,2.5028558e-05,2.4814202e-05,2.3899445e-05,2.5154704e-05,2.445056e-05,2.6653237e-05
RHOH,2.4911154e-05,2.25057e-05,2.3406965e-05,2.5857387e-05,2.6201442e-05,2.3028357e-05
PRICKLE2,2.4872692e-05,3.279547e-05,2.4471183e-05,2.2515906e-05,2.5403186e-05,2.2279626e-05
LAMTOR4,2.4866795e-05,2.4592566e-05,2.5179643e-05,2.447904e-05,2.4586852e-05,2.7594862e-05
NLGN1,2.4846539e-05,2.170332e-05,2.3118519e-05,2.4739948e-05,2.4403482e-05,3.2938235e-05
DEPDC5,2.4845547e-05,2.43382e-05,2.455225e-05,2.4799148e-05,2.438011e-05,2.7038148e-05
TTI1,2.4783762e-05,2.4229155e-05,2.380886e-05,2.4929188e-05,2.4036519e-05,2.7105218e-05
LAMTOR1,2.4780666e-05,2.5265028e-05,2.3707158e-05,2.455033e-05,2.43666e-05,2.664513e-05
EMP2,2.4755254e-05,2.7494805e-05,2.6037098e-05,2.3952698e-05,2.3053519e-05,2.625208e-05
RUBCN,2.4734118e-05,2.548249e-05,2.4576882e-05,2.432383e-05,2.5577907e-05,2.405614e-05
COX6B1,2.4709318e-05,2.367321e-05,2.3518029e-05,2.4995792e-05,2.4435096e-05,2.6439262e-05
RHOD,2.4703391e-05,2.381226e-05,2.3317065e-05,2.5384048e-05,2.5287445e-05,2.27434e-05
SIRPG,2.4697523e-05,2.3038008e-05,2.3687235e-05,2.5106348e-05,2.5124617e-05,2.5468073e-05
NGEF,2.4690464e-05,2.8691687e-05,2.459624e-05,2.36663e-05,2.465998e-05,2.3014803e-05
LAMTOR5,2.467852e-05,2.4160923e-05,2.3959448e-05,2.4776016e-05,2.3947225e-05,2.696263e-05
LIN54,2.466025e-05,2.3686014e-05,2.350356e-05,2.4818179e-05,2.3837594e-05,2.7921456e-05
CD24,2.4630708e-05,2.3741017e-05,2.2639615e-05,2.5109624e-05,2.485149e-05,2.4798212e-05
NLGN4X,2.4625704e-05,2.1908822e-05,2.7341646e-05,2.322873e-05,2.6119531e-05,3.1687305e-05
LAMTOR2,2.4618092e-05,2.4098685e-05,2.3434965e-05,2.4497029e-05,2.421854e-05,2.773292e-05
NPRL2,2.4614525e-05,2.5213938e-05,2.4484641e-05,2.4209105e-05,2.3864255e-05,2.7100034e-05
PTPN13,2.4610052e-05,1.9113728e-05,2.0447535e-05,2.662104e-05,2.3553104e-05,2.9005745e-05
ATP8A2,2.4603081e-05,2.3344588e-05,2.3326442e-05,2.4966668e-05,2.5080772e-05,2.5002688e-05
ITGA7,2.4600353e-05,2.4906009e-05,2.4831661e-05,2.5135045e-05,2.5052552e-05,2.0361462e-05
MYO5A,2.4554247e-05,2.3981773e-05,2.3689818e-05,2.4220008e-05,2.4513853e-05,2.7943199e-05
XKR9,2.4553134e-05,2.4416098e-05,2.4708525e-05,2.4792047e-05,2.417066e-05,2.4179328e-05
WDR24,2.4543218e-05,2.445515e-05,2.3373863e-05,2.4341563e-05,2.4048204e-05,2.7479617e-05
PLA2R1,2.4539977e-05,2.4322175e-05,2.4152896e-05,2.3460496e-05,2.3106053e-05,3.3307544e-05
SEPTIN8,2.4537208e-05,2.0003039e-05,2.5326495e-05,2.6318856e-05,2.5482008e-05,2.1119056e-05
NPRL3,2.4523344e-05,2.4922043e-05,2.3579909e-05,2.4372906e-05,2.3770921e-05,2.666462e-05
GSN,2.4521678e-05,2.4846007e-05,2.5307707e-05,2.5059184e-05,2.5611347e-05,1.8654273e-05
COX7A2,2.4509669e-05,2.3871868e-05,2.378763e-05,2.473738e-05,2.3750723e-05,2.6398788e-05
