labels,global,basal,her2,lumA,lumB,norm
EPHB2,2.780517e-05,3.0984607e-05,3.356893e-05,2.7605813e-05,2.963876e-05,1.569556e-05
H3C2,2.7776083e-05,3.2327556e-05,3.7082264e-05,2.445959e-05,2.9916906e-05,2.5887037e-05
PDE8A,2.7769327e-05,2.7650927e-05,2.5706213e-05,2.7394597e-05,2.665541e-05,3.342634e-05
AP1S3,2.7768207e-05,2.9629853e-05,3.41292e-05,2.7471178e-05,2.8165176e-05,2.067374e-05
SEMA4F,2.7755059e-05,2.7995085e-05,1.8468276e-05,2.7937393e-05,3.0985306e-05,2.7179605e-05
TMBIM6,2.7751776e-05,2.8245013e-05,2.8339953e-05,2.7693237e-05,2.7138802e-05,2.7894552e-05
MERTK,2.77444e-05,2.5937004e-05,3.0578874e-05,2.9368231e-05,2.754702e-05,2.0998144e-05
PRR5,2.7741184e-05,2.6411624e-05,2.7376826e-05,2.8097493e-05,2.818501e-05,2.7702252e-05
MYO1E,2.7730273e-05,2.6878231e-05,2.7728722e-05,2.7789978e-05,2.8226481e-05,2.7997281e-05
TRIP6,2.7649568e-05,3.448501e-05,2.4638448e-05,2.772744e-05,2.2554254e-05,2.6948535e-05
LAMTOR2,2.7626245e-05,2.5528972e-05,2.6286412e-05,2.8146207e-05,2.7336355e-05,3.0163395e-05
RND1,2.7625485e-05,9.419699e-06,3.729116e-05,3.3069256e-05,3.385927e-05,1.3313015e-05
MYO10,2.7615828e-05,2.8114888e-05,2.6238291e-05,2.7567216e-05,2.774796e-05,2.7746803e-05
MYO1D,2.7513895e-05,2.7772965e-05,2.8013894e-05,2.747419e-05,2.7047721e-05,2.776221e-05
PSEN2,2.7508147e-05,2.8931041e-05,3.0155155e-05,2.6275206e-05,2.5623838e-05,3.2822274e-05
MYO5A,2.744458e-05,2.7605607e-05,2.7646342e-05,2.7388995e-05,2.7652295e-05,2.6913922e-05
GTF2I,2.7443612e-05,2.9549274e-05,2.3110484e-05,2.6770605e-05,2.8307797e-05,2.8719463e-05
RICTOR,2.7440617e-05,2.6790725e-05,2.8050461e-05,2.769196e-05,2.7086866e-05,2.75154e-05
PDE5A,2.7439877e-05,2.2824612e-05,2.219939e-05,2.8543394e-05,2.7247754e-05,3.4067747e-05
GRB10,2.7420952e-05,2.5886411e-05,2.7517755e-05,2.8040116e-05,2.7660986e-05,2.6453521e-05
FNIP1,2.739463e-05,2.8042587e-05,2.7671289e-05,2.7265414e-05,2.693158e-05,2.7573518e-05
ATP11B,2.7392185e-05,2.034974e-05,2.2923248e-05,3.089421e-05,2.914722e-05,2.1970478e-05
RASA2,2.7387718e-05,2.6792432e-05,2.8140874e-05,2.7441347e-05,2.640807e-05,2.9419842e-05
ADAM9,2.7347027e-05,2.6036674e-05,2.4101426e-05,2.8634438e-05,2.5027262e-05,2.9771652e-05
RAB39B,2.7344391e-05,2.4089028e-05,2.3916426e-05,2.779278e-05,3.271585e-05,2.3306675e-05
SEH1L,2.733186e-05,2.5954938e-05,2.7804517e-05,2.7752325e-05,2.642037e-05,2.8950377e-05
MYO1B,2.7325634e-05,2.7713824e-05,2.707897e-05,2.7198244e-05,2.736382e-05,2.7400902e-05
MYO1F,2.7311147e-05,2.7246217e-05,2.7132975e-05,2.7246157e-05,2.7712458e-05,2.7139855e-05
SLC38A9,2.7294054e-05,2.7399623e-05,2.7579503e-05,2.7167058e-05,2.7283413e-05,2.7564342e-05
PRDM4,2.7275122e-05,3.0282228e-05,2.746302e-05,2.6894077e-05,2.2893655e-05,3.1925818e-05
COX4I1,2.7273996e-05,1.8815916e-05,2.1188469e-05,3.1700998e-05,2.8980401e-05,2.090923e-05
SIRPG,2.7265138e-05,2.336666e-05,2.1689937e-05,2.7650756e-05,2.6594686e-05,3.7399157e-05
CLIP1,2.7231265e-05,2.6270793e-05,2.7441243e-05,2.785035e-05,2.669151e-05,2.6623205e-05
NKD2,2.7195883e-05,2.4655485e-05,2.5114769e-05,2.9962766e-05,2.5415336e-05,2.2446522e-05
MYO5C,2.7180713e-05,2.7557273e-05,2.7630655e-05,2.6886459e-05,2.7427104e-05,2.7229258e-05
EMP2,2.7154207e-05,2.4039331e-05,2.7467075e-05,2.8307977e-05,2.8908747e-05,2.328249e-05
TTI1,2.7151014e-05,2.5244572e-05,2.6370728e-05,2.7726135e-05,2.6579208e-05,2.9192423e-05
MYO1G,2.7111048e-05,2.7299202e-05,2.6449485e-05,2.7036083e-05,2.7279473e-05,2.7330227e-05
RUVBL1,2.7065615e-05,3.1298558e-05,2.7403536e-05,2.5548201e-05,3.082916e-05,2.014739e-05
MYO5B,2.7065453e-05,2.746004e-05,2.7192622e-05,2.6994412e-05,2.7015287e-05,2.6736687e-05
WDR59,2.7037806e-05,2.535693e-05,2.7387161e-05,2.7624705e-05,2.7094067e-05,2.6644915e-05
PLXNB1,2.7016265e-05,2.2894119e-05,2.1233043e-05,3.0351286e-05,2.6747552e-05,2.204396e-05
EPHB4,2.7000615e-05,3.1890027e-05,3.265822e-05,2.6271538e-05,2.5609357e-05,2.0628391e-05
FLCN,2.6997395e-05,2.6387339e-05,2.765075e-05,2.7127277e-05,2.7121918e-05,2.6700402e-05
ATP11A,2.6973168e-05,1.841301e-05,2.5009782e-05,3.0163032e-05,2.8851442e-05,2.3728766e-05
TLE3,2.6967997e-05,1.9623028e-05,2.2276648e-05,3.0331817e-05,3.0135874e-05,2.0320313e-05
ZYX,2.6941438e-05,2.798052e-05,2.8226406e-05,2.6909764e-05,2.5435967e-05,2.7141956e-05
LAMTOR4,2.692109e-05,2.5749656e-05,2.77224e-05,2.6912649e-05,2.6253416e-05,2.9659393e-05
CNTN1,2.6891094e-05,2.4254598e-05,3.017514e-05,2.7248716e-05,2.3511024e-05,3.354906e-05
TP53BP1,2.6871756e-05,1.9257732e-05,2.2669064e-05,2.9532092e-05,2.8467304e-05,2.6801223e-05
TAB3,2.683864e-05,1.9671717e-05,2.646096e-05,2.874565e-05,2.9248036e-05,2.551459e-05
WDR24,2.6812373e-05,2.5479405e-05,2.5815685e-05,2.692914e-05,2.6735113e-05,2.9412417e-05
MIOS,2.6812022e-05,2.651429e-05,2.6599766e-05,2.6873822e-05,2.6515994e-05,2.7720493e-05
NRCAM,2.6802432e-05,2.849164e-05,2.6104086e-05,2.6765347e-05,2.6736338e-05,2.4673956e-05
ERBIN,2.6777756e-05,1.9196688e-05,2.3677649e-05,2.9051414e-05,3.011984e-05,2.4573486e-05
GRK4,2.6756165e-05,2.7760734e-05,2.648537e-05,2.6724094e-05,2.680532e-05,2.5272355e-05
RNASEL,2.6740277e-05,1.7238492e-05,2.5105684e-05,2.9150937e-05,2.8593686e-05,2.8882334e-05
PPP1R3F,2.6719461e-05,2.552674e-05,2.9771161e-05,2.5393665e-05,2.8302438e-05,3.0355799e-05
VAMP8,2.6687476e-05,2.6951633e-05,2.7727727e-05,2.699668e-05,2.7254371e-05,2.2861159e-05
NPRL2,2.6684475e-05,2.6914997e-05,2.72905e-05,2.622735e-05,2.6195496e-05,2.905706e-05
PLK2,2.6668926e-05,2.0818126e-05,2.660331e-05,2.9274104e-05,2.3191e-05,3.0184503e-05
LAMTOR5,2.6665008e-05,2.5225363e-05,2.6266338e-05,2.6902242e-05,2.627773e-05,2.8981549e-05
SCN1B,2.6602662e-05,3.6452322e-05,3.599186e-05,2.0695921e-05,2.7916427e-05,3.003537e-05
GPC4,2.6578758e-05,2.3272107e-05,2.760374e-05,2.8504226e-05,2.7200513e-05,2.0720074e-05
PARVG,2.6566264e-05,2.7800572e-05,2.7232294e-05,2.695588e-05,2.6147913e-05,2.2736163e-05
DEPDC5,2.6545506e-05,2.5235346e-05,2.6654467e-05,2.6810796e-05,2.6249852e-05,2.7956645e-05
LAMTOR1,2.6517202e-05,2.6126856e-05,2.5703672e-05,2.6486512e-05,2.6440586e-05,2.808514e-05
NEGR1,2.6453052e-05,2.1008314e-05,2.2241187e-05,2.8842782e-05,2.5462195e-05,2.8758524e-05
VANGL1,2.6401978e-05,2.6317915e-05,2.831333e-05,2.6397172e-05,2.9190844e-05,2.0027566e-05
PARVB,2.6396845e-05,2.8674427e-05,2.5109099e-05,2.600154e-05,2.6268548e-05,2.5595373e-05
CTNND2,2.6377664e-05,2.2043774e-05,2.6053098e-05,2.7595974e-05,2.9150195e-05,2.2884755e-05
CDH3,2.636769e-05,3.408765e-05,2.7945662e-05,2.3659532e-05,2.2439057e-05,3.2714528e-05
MAPKAP1,2.6317628e-05,2.5460038e-05,2.5712481e-05,2.668421e-05,2.5981386e-05,2.7021119e-05
SEMA4C,2.6307456e-05,2.7811897e-05,2.6717107e-05,2.7277529e-05,2.5860867e-05,1.9311823e-05
PDE9A,2.629255e-05,3.844645e-05,2.369144e-05,2.288461e-05,2.1038828e-05,3.3929184e-05
PLXNA1,2.6289796e-05,3.4409746e-05,2.8780512e-05,2.3632929e-05,2.4738949e-05,2.6620426e-05
NPRL3,2.62771e-05,2.576243e-05,2.6351934e-05,2.6222184e-05,2.5653635e-05,2.8550683e-05
TARDBP,2.6246129e-05,2.3491477e-05,2.549841e-05,2.6830607e-05,2.2788428e-05,3.503262e-05
MAG,2.6243819e-05,1.8324075e-05,1.9588484e-05,3.0162284e-05,2.9397288e-05,1.9247362e-05
SMYD1,2.6228749e-05,1.7420343e-05,2.0824042e-05,2.7771823e-05,2.009713e-05,4.9050355e-05
SFRP2,2.6217158e-05,2.1391883e-05,2.5045138e-05,2.9710638e-05,2.3961935e-05,2.1998043e-05
AK3,2.6157644e-05,2.5852056e-05,2.3329592e-05,2.6020572e-05,2.3537776e-05,3.4280692e-05
DHX33,2.6102334e-05,3.293538e-05,2.1227186e-05,2.3787547e-05,2.6352309e-05,2.896212e-05
CACYBP,2.6022202e-05,2.9998877e-05,2.834464e-05,2.3855515e-05,3.0654224e-05,1.9785275e-05
GRK6,2.5949283e-05,2.3135359e-05,2.6742211e-05,2.6960957e-05,2.6402122e-05,2.4329873e-05
TRIP10,2.583542e-05,2.139405e-05,2.4926276e-05,2.5660212e-05,3.2866083e-05,2.2119839e-05
SOX9,2.5758458e-05,5.3556745e-05,2.3575783e-05,1.8842671e-05,1.6961088e-05,3.0097268e-05
NEO1,2.5706533e-05,2.002554e-05,2.6099806e-05,2.7681106e-05,2.5849047e-05,2.508426e-05
NRXN3,2.5643432e-05,1.9571782e-05,2.5440253e-05,2.6361024e-05,2.829565e-05,2.7844313e-05
HDAC5,2.5627627e-05,2.5083096e-05,3.5104244e-05,2.4180577e-05,2.6601687e-05,2.5210564e-05
TADA3,2.5593812e-05,2.4621e-05,2.5700441e-05,2.6477144e-05,2.6238366e-05,2.1556882e-05
CGA,2.553359e-05,1.4558563e-05,2.5167716e-05,2.9645598e-05,3.4178465e-05,8.164788e-06
CNTN2,2.542525e-05,2.7051843e-05,2.3824343e-05,2.4703668e-05,2.3724855e-05,3.0542233e-05
VANGL2,2.535063e-05,3.2088596e-05,2.3424733e-05,2.4745113e-05,2.307087e-05,2.2277745e-05
SUGT1,2.5221734e-05,2.6725276e-05,2.1557875e-05,2.4419882e-05,2.5469973e-05,2.8851977e-05
PDE8B,2.5176712e-05,2.3580162e-05,2.3904471e-05,2.493575e-05,2.4235926e-05,3.184076e-05
ROR2,2.5172583e-05,2.1395523e-05,2.312476e-05,2.7564729e-05,2.509132e-05,2.1305972e-05
NGEF,2.5114334e-05,2.9109284e-05,2.7907712e-05,2.494908e-05,2.5307103e-05,1.6601161e-05
AMOTL1,2.5032416e-05,2.1459698e-05,2.6569684e-05,2.6586911e-05,2.6850177e-05,1.892836e-05
PRKAR1A,2.491925e-05,2.9229968e-05,2.635364e-05,2.4529447e-05,2.2190618e-05,2.3379916e-05
VMP1,2.4897065e-05,2.245924e-05,2.7441072e-05,2.5455254e-05,2.5674286e-05,2.3042701e-05
CARD16,2.4888166e-05,3.071524e-05,2.6464408e-05,2.3341163e-05,2.081278e-05,2.8940458e-05
YKT6,2.4880572e-05,2.660894e-05,2.6773512e-05,2.450036e-05,2.5143881e-05,2.1928083e-05
ATP11C,2.4875882e-05,1.8588578e-05,2.35108e-05,2.7231988e-05,2.637546e-05,2.2148184e-05
PLXNC1,2.4787061e-05,2.0078442e-05,2.8674049e-05,2.6762018e-05,2.6941123e-05,1.6211563e-05
NLGN4X,2.4774965e-05,2.410231e-05,2.2407141e-05,2.4560753e-05,2.0293275e-05,3.703719e-05
SIGLEC10,2.474223e-05,2.3516328e-05,2.173743e-05,2.4150719e-05,2.4198369e-05,3.3054694e-05
AMOTL2,2.4620711e-05,2.3555589e-05,2.9639898e-05,2.4926081e-05,2.5316835e-05,2.0004607e-05
PRKAR2A,2.4576302e-05,2.4979117e-05,2.4599465e-05,2.5004038e-05,2.3461636e-05,2.3757226e-05
HSPA2,2.4520145e-05,2.9745695e-05,2.712369e-05,2.2030694e-05,2.391549e-05,2.7218523e-05
NFX1,2.4464072e-05,2.3475586e-05,2.4019559e-05,2.4876186e-05,2.4581803e-05,2.4209708e-05
SRGAP3,2.4460047e-05,1.9411858e-05,1.8457402e-05,2.6799915e-05,2.5317408e-05,2.4207373e-05
TMEM30B,2.4418574e-05,3.420827e-05,2.5828653e-05,2.0599427e-05,2.1126123e-05,3.1716645e-05
SCRIB,2.4397672e-05,3.3339915e-05,1.6504024e-05,2.0488715e-05,3.099045e-05,2.2095002e-05
SEPTIN3,2.435199e-05,2.736076e-05,2.2977572e-05,2.444194e-05,2.2215789e-05,2.3600569e-05
HAVCR2,2.4314144e-05,2.2814946e-05,2.0602398e-05,2.4197765e-05,2.1967406e-05,3.45499e-05
MARVELD2,2.4267367e-05,1.7047785e-05,1.9370886e-05,2.4886946e-05,3.1779644e-05,2.3381768e-05
CXXC4,2.4247867e-05,2.1943282e-05,2.5469843e-05,2.4799605e-05,2.5655763e-05,2.1986883e-05
ATG16L2,2.4186465e-05,2.2200538e-05,2.2513712e-05,2.550996e-05,2.3769227e-05,2.2946304e-05
NPR2,2.4170593e-05,2.4786199e-05,2.118994e-05,2.349685e-05,2.1147413e-05,3.425654e-05
DDIT4,2.4137727e-05,2.737477e-05,2.5399888e-05,2.3409611e-05,2.2735068e-05,2.3852146e-05
CGNL1,2.4118668e-05,2.3323313e-05,2.3872926e-05,2.3527977e-05,2.5125151e-05,2.6806938e-05
YBX3,2.4110092e-05,1.7426244e-05,2.4704557e-05,2.7095031e-05,2.5926753e-05,1.6887883e-05
FLOT2,2.4027831e-05,2.3327646e-05,2.6006239e-05,2.3829441e-05,2.3837318e-05,2.5167728e-05
EXOC7,2.4011433e-05,2.5620395e-05,2.6981512e-05,2.3980876e-05,2.2159453e-05,2.2630727e-05
AHNAK,2.3993302e-05,2.4613564e-05,2.46347e-05,2.4014591e-05,2.4674986e-05,2.1078173e-05
RNF43,2.3987179e-05,2.00179e-05,2.657924e-05,2.4620887e-05,2.5618578e-05,2.2806576e-05
PDE7B,2.3965256e-05,2.3595217e-05,2.1891863e-05,2.3679982e-05,2.0868334e-05,3.3284297e-05
EPG5,2.3964538e-05,2.2961467e-05,2.2798658e-05,2.4280553e-05,2.4047096e-05,2.4809584e-05
GORASP2,2.3946517e-05,2.4856608e-05,2.5632873e-05,2.3684508e-05,2.4144678e-05,2.209377e-05
FBXO25,2.3922583e-05,2.0678726e-05,1.9365942e-05,2.5074407e-05,2.0961454e-05,3.2541084e-05
RUBCN,2.3914545e-05,2.4320869e-05,2.4239196e-05,2.3672543e-05,2.4720594e-05,2.2702718e-05
APOBEC3A,2.3889945e-05,3.164453e-05,2.8477396e-05,2.0967145e-05,2.492368e-05,1.9899195e-05
SUPT20H,2.3876455e-05,2.3336934e-05,2.4648756e-05,2.393682e-05,2.3973194e-05,2.3772778e-05
PARVA,2.38743e-05,2.2644095e-05,2.2921431e-05,2.4088824e-05,2.2948407e-05,2.7339072e-05
RILP,2.3872217e-05,2.382133e-05,2.3895413e-05,2.414004e-05,2.4539866e-05,2.135586e-05
CARD8,2.3870823e-05,1.9529796e-05,1.9917656e-05,2.3956562e-05,2.2209235e-05,3.6947382e-05
BIRC6,2.3863764e-05,2.3900366e-05,2.3951356e-05,2.375207e-05,2.3866742e-05,2.4295181e-05
WDFY3,2.385876e-05,2.2405915e-05,2.295902e-05,2.4093793e-05,2.3781395e-05,2.5999934e-05
ATG9A,2.3856932e-05,2.5022187e-05,2.3579241e-05,2.3374612e-05,2.3326249e-05,2.544568e-05
POU2F2,2.3845283e-05,2.1791917e-05,2.084136e-05,2.410429e-05,2.6157777e-05,2.40191e-05
SMCR8,2.383827e-05,2.2498816e-05,2.322895e-05,2.4416451e-05,2.3611241e-05,2.4113793e-05
RAP2C,2.3823879e-05,1.4852644e-05,2.5391004e-05,2.3971003e-05,3.3202155e-05,2.0237594e-05
RAB33B,2.3793025e-05,2.258096e-05,2.325537e-05,2.4032925e-05,2.3367287e-05,2.587152e-05
SNAP29,2.3766876e-05,2.2185817e-05,2.3968236e-05,2.414366e-05,2.4901738e-05,2.2374099e-05
TP53INP2,2.3751885e-05,2.2594319e-05,2.8788982e-05,2.3668414e-05,2.3619865e-05,2.2780672e-05
SEMA4G,2.3740547e-05,2.4101117e-05,1.5311412e-05,2.4464025e-05,2.7357006e-05,1.8883868e-05
STX17,2.3728744e-05,2.3276749e-05,2.3746317e-05,2.3607872e-05,2.364332e-05,2.5272777e-05
SLITRK6,2.3694305e-05,2.3572584e-05,2.1606935e-05,2.3573295e-05,2.396317e-05,2.5535603e-05
GORASP1,2.3639333e-05,2.2684035e-05,2.3171817e-05,2.402449e-05,2.3146193e-05,2.4610013e-05
P2RY12,2.360563e-05,2.2792916e-05,2.104707e-05,2.3698429e-05,2.158434e-05,3.014877e-05
ATG14,2.3567085e-05,2.215396e-05,2.2116175e-05,2.388291e-05,2.3259065e-05,2.605723e-05
WDR45B,2.3558332e-05,2.5047006e-05,2.393678e-05,2.289634e-05,2.445185e-05,2.2381073e-05
RSPO4,2.3545017e-05,2.8840584e-05,2.2751228e-05,2.194637e-05,2.3439965e-05,2.3161456e-05
SFRP4,2.3516443e-05,2.0928697e-05,2.2722694e-05,2.472738e-05,2.1313239e-05,2.6559537e-05
GRK5,2.3510464e-05,2.4989024e-05,2.3548972e-05,2.3782044e-05,2.2521885e-05,2.1361e-05
DERL1,2.3509638e-05,1.8135273e-05,2.0125863e-05,2.6152255e-05,1.9092928e-05,3.0150048e-05
SNX33,2.3494218e-05,2.4355326e-05,2.4348004e-05,2.324206e-05,2.420258e-05,2.133724e-05
WDR45,2.3487195e-05,2.383449e-05,2.2874776e-05,2.361809e-05,2.303456e-05,2.3502023e-05
PLEKHM1,2.346783e-05,2.2378887e-05,2.2324204e-05,2.3680359e-05,2.2569555e-05,2.678357e-05
NRBF2,2.3444794e-05,2.5463369e-05,2.4807894e-05,2.2509012e-05,2.2536091e-05,2.5345853e-05
MICALL2,2.342074e-05,2.0690111e-05,1.738593e-05,2.6750098e-05,1.9196452e-05,2.354979e-05
RAB9B,2.3418355e-05,2.2921831e-05,2.3711122e-05,2.3884973e-05,2.3498753e-05,2.1564916e-05
UVRAG,2.3343086e-05,2.3398667e-05,2.2400052e-05,2.3164064e-05,2.2995786e-05,2.547721e-05
CD24,2.3317712e-05,1.8146711e-05,1.7924258e-05,2.3714918e-05,2.3603123e-05,3.371148e-05
FYCO1,2.3312527e-05,2.4729632e-05,2.3381352e-05,2.298321e-05,2.3595472e-05,2.1932881e-05
SRGAP1,2.3299663e-05,1.7181406e-05,2.1215516e-05,2.5144267e-05,2.648042e-05,2.0274369e-05
RHOH,2.3292587e-05,2.4117746e-05,2.3275155e-05,2.3042894e-05,2.333163e-05,2.3056193e-05
LMNB1,2.3269366e-05,2.7776912e-05,2.3388573e-05,1.8826968e-05,2.7364169e-05,3.0198908e-05
PDE11A,2.3267046e-05,2.2047812e-05,2.1747903e-05,2.2925926e-05,2.1123562e-05,3.2182896e-05
POU2F3,2.3234317e-05,2.3186234e-05,2.2594251e-05,2.3117393e-05,2.3390643e-05,2.4084333e-05
CTBP2,2.322216e-05,2.1312018e-05,2.3507311e-05,2.3885494e-05,2.4379964e-05,2.0852067e-05
EPB41L4B,2.3214841e-05,2.1947897e-05,2.0058069e-05,2.4342426e-05,2.0811232e-05,2.6462101e-05
PLXNA2,2.3200591e-05,2.7016837e-05,2.2789898e-05,2.3609598e-05,1.82841e-05,2.387212e-05
NKD1,2.3187917e-05,2.2099843e-05,2.6581061e-05,2.3578108e-05,2.1418953e-05,2.3922834e-05
CDH4,2.3168757e-05,2.7023518e-05,2.242588e-05,2.08467e-05,2.2179778e-05,3.055034e-05
TLE1,2.3141556e-05,2.5849386e-05,2.8014852e-05,2.1453081e-05,2.1891134e-05,2.5729132e-05
UBE3A,2.3137076e-05,1.995498e-05,2.2537197e-05,2.4126424e-05,2.3988308e-05,2.2546415e-05
FGR,2.3136632e-05,2.2710747e-05,2.3493423e-05,2.3236156e-05,2.4022309e-05,2.1479262e-05
AHNAK2,2.313361e-05,2.2903801e-05,2.4072295e-05,2.3074635e-05,2.331268e-05,2.2819786e-05
TBL1XR1,2.310401e-05,2.3006232e-05,2.356225e-05,2.3002016e-05,2.4796644e-05,2.0326652e-05
SNX18,2.3043774e-05,2.3573335e-05,2.3316928e-05,2.3116892e-05,2.3172814e-05,2.1314152e-05
PDE2A,2.3042003e-05,2.1918664e-05,2.1465392e-05,2.2443359e-05,2.089055e-05,3.314875e-05
AP1G2,2.3026234e-05,1.6197719e-05,2.1291475e-05,2.5353258e-05,2.5052464e-05,2.0683463e-05
PRICKLE1,2.301363e-05,2.7427892e-05,2.2308497e-05,2.300958e-05,2.0474552e-05,2.0546278e-05
STX7,2.2998558e-05,2.3081438e-05,2.299991e-05,2.2524502e-05,2.2459979e-05,2.6244643e-05
MPDZ,2.2982964e-05,2.4193274e-05,2.710217e-05,2.308423e-05,2.1361388e-05,2.0371326e-05
RAB9A,2.2941349e-05,2.2263042e-05,2.2592123e-05,2.3189794e-05,2.339235e-05,2.2287591e-05
KPNA3,2.2886203e-05,2.2447226e-05,2.243163e-05,2.3206225e-05,2.2842363e-05,2.2445378e-05
PLEKHM2,2.2835953e-05,2.2132732e-05,2.3056678e-05,2.2836915e-05,2.3634853e-05,2.2419214e-05
FHOD1,2.2817116e-05,2.3662635e-05,2.0263991e-05,2.276647e-05,2.3024531e-05,2.3068118e-05
PRICKLE3,2.2811288e-05,2.3576133e-05,2.21806e-05,2.2738868e-05,2.4109673e-05,1.9900177e-05
KPNA4,2.279633e-05,2.1910813e-05,2.2200067e-05,2.3239376e-05,2.26058e-05,2.288644e-05
MCC,2.2782911e-05,2.0639856e-05,2.0456033e-05,2.3333474e-05,2.1819817e-05,2.7206712e-05
SNX9,2.2761415e-05,2.4007913e-05,2.305522e-05,2.2447246e-05,2.2801907e-05,2.1887969e-05
FRZB,2.2696428e-05,2.2982658e-05,2.0524625e-05,2.3159879e-05,2.0017378e-05,2.6386546e-05
GCC2,2.2677455e-05,2.3949078e-05,2.2816937e-05,2.244429e-05,2.262509e-05,2.163405e-05
SH3GLB1,2.2667888e-05,2.3065644e-05,2.2348373e-05,2.2231072e-05,2.1690921e-05,2.6220432e-05
MST1R,2.2667722e-05,2.2072587e-05,2.3437038e-05,2.2749427e-05,2.2933538e-05,2.224243e-05
M6PR,2.2659762e-05,2.2403641e-05,2.291228e-05,2.2740422e-05,2.2397802e-05,2.2999937e-05
ADRA2B,2.2648106e-05,3.9679075e-05,1.857593e-05,1.706193e-05,1.6024955e-05,3.638926e-05
KPNA1,2.2639468e-05,2.311889e-05,2.2220365e-05,2.2720906e-05,2.19538e-05,2.2964492e-05
ARL8B,2.2623444e-05,2.3394068e-05,2.2747805e-05,2.248944e-05,2.1781587e-05,2.342398e-05
DAAM1,2.2622566e-05,2.0546866e-05,2.3918012e-05,2.2032451e-05,2.4422809e-05,2.4953531e-05
EFNB2,2.2592658e-05,2.2907872e-05,2.496335e-05,2.1887508e-05,1.9460897e-05,2.9678295e-05
TACR1,2.254131e-05,2.2479215e-05,2.230619e-05,2.2641463e-05,2.239937e-05,2.2576469e-05
RHOB,2.251255e-05,2.4686733e-05,2.3562523e-05,2.1586047e-05,2.2712344e-05,2.2272356e-05
SLN,2.2464412e-05,2.2215372e-05,2.21655e-05,2.2484495e-05,2.2275197e-05,2.3363871e-05
NEK7,2.2449156e-05,2.0459604e-05,1.8839855e-05,2.0712949e-05,2.2324086e-05,3.754141e-05
AMPD1,2.2447504e-05,2.2029724e-05,2.1582578e-05,2.2710927e-05,2.106173e-05,2.5035513e-05
FES,2.2414011e-05,2.6992788e-05,1.6593112e-05,2.2536951e-05,1.610172e-05,2.9709032e-05
TLE2,2.2408958e-05,2.2568012e-05,2.0674599e-05,2.2208349e-05,2.0855397e-05,2.727736e-05
COX7B,2.2394082e-05,1.8496537e-05,1.7881866e-05,2.3657702e-05,2.0288555e-05,2.9972522e-05
AP1B1,2.2365775e-05,2.1792697e-05,2.4553026e-05,2.231465e-05,2.2556682e-05,2.1682798e-05
PLXNB3,2.235881e-05,2.7368267e-05,3.0623392e-05,1.9712246e-05,2.2751949e-05,2.027441e-05
SLITRK5,2.2338898e-05,2.7500007e-05,2.0688363e-05,1.943875e-05,2.265652e-05,2.8606195e-05
CYSLTR1,2.2312603e-05,2.2355081e-05,2.2237778e-05,2.2319098e-05,2.2300626e-05,2.2282391e-05
STX10,2.2309014e-05,2.0996229e-05,2.2583414e-05,2.2308468e-05,2.2710512e-05,2.3658773e-05
TBL1X,2.2306414e-05,2.1756045e-05,2.1888633e-05,2.2104949e-05,2.4431152e-05,2.0657177e-05
CHD8,2.2230444e-05,1.9984818e-05,2.227604e-05,2.2321148e-05,2.4399356e-05,2.164241e-05
ABLIM2,2.2229287e-05,2.1217562e-05,1.3444352e-05,2.5048554e-05,2.0696338e-05,1.8957266e-05
CYSLTR2,2.222673e-05,2.2662263e-05,2.1655225e-05,2.2102993e-05,2.2218876e-05,2.2521941e-05
MST1,2.2215361e-05,2.2296574e-05,2.2549548e-05,2.2195989e-05,2.18525e-05,2.2600247e-05
FLOT1,2.218861e-05,2.4807065e-05,2.1496548e-05,2.0453512e-05,2.0074094e-05,3.0804444e-05
WIF1,2.2187543e-05,2.2589244e-05,2.177606e-05,2.1817645e-05,2.1021759e-05,2.5811236e-05
TMEM30A,2.2153004e-05,2.1343492e-05,2.5134237e-05,2.1850237e-05,2.1661788e-05,2.3839617e-05
VPS8,2.2131657e-05,2.4428644e-05,2.2983955e-05,2.1619195e-05,1.8929046e-05,2.6021571e-05
PTAFR,2.212028e-05,2.2318942e-05,2.1804633e-05,2.2021368e-05,2.2070933e-05,2.2593944e-05
SENP2,2.2106553e-05,2.1239102e-05,2.1134761e-05,2.1907887e-05,2.3645049e-05,2.248216e-05
CCAR2,2.209475e-05,2.0984879e-05,2.0673668e-05,2.3239476e-05,2.1121617e-05,2.107633e-05
CTNNBIP1,2.207418e-05,2.5223797e-05,2.7951024e-05,2.0830461e-05,2.0142808e-05,2.217549e-05
PORCN,2.2049078e-05,2.1075852e-05,2.0999913e-05,2.2677088e-05,2.2389071e-05,2.0704778e-05
SFRP1,2.2042836e-05,2.2264678e-05,2.1894535e-05,2.123863e-05,2.1082116e-05,2.7604468e-05
ARL8A,2.203249e-05,2.2072805e-05,2.2537333e-05,2.1797478e-05,2.1526204e-05,2.3719882e-05
AP1M1,2.202716e-05,2.1748028e-05,2.1536289e-05,2.2141483e-05,2.172725e-05,2.2847014e-05
TACR2,2.2010272e-05,2.2019967e-05,2.1669077e-05,2.2090871e-05,2.1893093e-05,2.2050297e-05
ITGAE,2.1977941e-05,2.213616e-05,2.3350029e-05,2.1649901e-05,2.2887732e-05,2.0681275e-05
